Target Name	Target Accession	Target Length	Query Name	Query Accession	Query Length	E-value	Score	Bias	Domain Index	Domain Count	Cond. E-value	Domain Ind. E-value	Domain Bit-score	Domain Bias	Query Ali. Start	Query Ali. End	Target Ali. Start	Target Ali. End	Target Env. Start	Target Env. End	Acc	Description	Mapped PDB(s)	Number of Identical Sequences
A0A0E0LDS3_ORYPU	A0A0E0LDS3_ORYPU	268	AvrRpt-cleavage	-	37	1.4e-14	64.6	5.7	1	2	1.7e-06	0.17	22.5976943969727	1.16	5	35	5	31	2	33	0.89	Uncharacterized protein		0
A0A0E0LDS3_ORYPU	A0A0E0LDS3_ORYPU	268	AvrRpt-cleavage	-	37	1.4e-14	64.6	5.7	2	2	5.4e-13	5.6e-08	43.3805389404297	0.22	2	35	187	221	186	223	0.91	Uncharacterized protein		0
A0A0D3F5G7_9ORYZ	A0A0D3F5G7_9ORYZ	243	AvrRpt-cleavage	-	37	1.5e-14	64.4	1.7	1	2	0.0024	250	12.5182199478149	0.11	7	37	69	96	65	96	0.92	AvrRpt-cleavage domain-containing protein		0
A0A0D3F5G7_9ORYZ	A0A0D3F5G7_9ORYZ	243	AvrRpt-cleavage	-	37	1.5e-14	64.4	1.7	2	2	2.2e-15	2.3e-10	50.9972801208496	0.15	6	37	180	211	177	211	0.95	AvrRpt-cleavage domain-containing protein		0
A0A0E0G701_ORYNI	A0A0E0G701_ORYNI	244	AvrRpt-cleavage	-	37	1.5e-14	64.4	1.7	1	2	0.0024	250	12.5101442337036	0.11	7	37	69	96	65	96	0.92	AvrRpt-cleavage domain-containing protein		0
A0A0E0G701_ORYNI	A0A0E0G701_ORYNI	244	AvrRpt-cleavage	-	37	1.5e-14	64.4	1.7	2	2	2.2e-15	2.3e-10	50.9889526367188	0.15	6	37	181	212	178	212	0.95	AvrRpt-cleavage domain-containing protein		0
B8BKI1_ORYSI	B8BKI1_ORYSI	165	AvrRpt-cleavage	-	37	1.6e-14	64.4	0.5	1	2	5.7e-06	0.6	20.8874092102051	0.30	5	35	7	35	4	37	0.84	Uncharacterized protein		0
B8BKI1_ORYSI	B8BKI1_ORYSI	165	AvrRpt-cleavage	-	37	1.6e-14	64.4	0.5	2	2	2.6e-12	2.7e-07	41.1928215026855	0.01	4	36	90	124	88	125	0.93	Uncharacterized protein		0
A0A0E0IYZ6_ORYNI	A0A0E0IYZ6_ORYNI	165	AvrRpt-cleavage	-	37	1.6e-14	64.4	0.5	1	2	5.7e-06	0.6	20.8874092102051	0.30	5	35	7	35	4	37	0.84	Uncharacterized protein		0
A0A0E0IYZ6_ORYNI	A0A0E0IYZ6_ORYNI	165	AvrRpt-cleavage	-	37	1.6e-14	64.4	0.5	2	2	2.6e-12	2.7e-07	41.1928215026855	0.01	4	36	90	124	88	125	0.93	Uncharacterized protein		0
A0A0D3HLU5_9ORYZ	A0A0D3HLU5_9ORYZ	165	AvrRpt-cleavage	-	37	1.6e-14	64.4	0.5	1	2	5.7e-06	0.6	20.8874092102051	0.30	5	35	7	35	4	37	0.84	Uncharacterized protein		0
A0A0D3HLU5_9ORYZ	A0A0D3HLU5_9ORYZ	165	AvrRpt-cleavage	-	37	1.6e-14	64.4	0.5	2	2	2.6e-12	2.7e-07	41.1928215026855	0.01	4	36	90	124	88	125	0.93	Uncharacterized protein		0
I1ILK1_BRADI	I1ILK1_BRADI	187	AvrRpt-cleavage	-	37	1.9e-14	64.1	1.3	1	2	0.0015	160	13.110447883606	0.48	3	35	4	34	2	35	0.74	AvrRpt-cleavage domain-containing protein		0
I1ILK1_BRADI	I1ILK1_BRADI	187	AvrRpt-cleavage	-	37	1.9e-14	64.1	1.3	2	2	1.4e-14	1.5e-09	48.4400329589844	0.02	6	37	114	146	110	146	0.95	AvrRpt-cleavage domain-containing protein		0
B8AIC2_ORYSI	B8AIC2_ORYSI	259	AvrRpt-cleavage	-	37	2.1e-14	63.9	2.2	1	2	0.0022	230	12.6371202468872	0.18	7	37	20	47	15	47	0.90	AvrRpt-cleavage domain-containing protein		0
B8AIC2_ORYSI	B8AIC2_ORYSI	259	AvrRpt-cleavage	-	37	2.1e-14	63.9	2.2	2	2	2.4e-15	2.6e-10	50.8691101074219	0.15	6	37	194	225	191	225	0.95	AvrRpt-cleavage domain-containing protein		0
A0A453BUK1_AEGTS	A0A453BUK1_AEGTS	108	AvrRpt-cleavage	-	37	2.2e-14	63.9	0.3	1	1	3.3e-19	3.4e-14	63.2697525024414	0.27	1	37	44	80	44	80	0.94	AvrRpt-cleavage domain-containing protein		0
A0A0E0IJ87_ORYNI	A0A0E0IJ87_ORYNI	236	AvrRpt-cleavage	-	37	2.2e-14	63.9	7.8	1	2	0.28	29000	5.88961935043335	1.69	7	36	22	48	19	49	0.71	AvrRpt-cleavage domain-containing protein		0
A0A0E0IJ87_ORYNI	A0A0E0IJ87_ORYNI	236	AvrRpt-cleavage	-	37	2.2e-14	63.9	7.8	2	2	1.6e-18	1.7e-13	61.0289497375488	0.47	1	37	177	213	177	213	0.95	AvrRpt-cleavage domain-containing protein		0
B8AT18_ORYSI	B8AT18_ORYSI	220	AvrRpt-cleavage	-	37	2.2e-14	63.9	8.2	1	2	0.29	30000	5.82674884796143	2.02	7	36	6	32	2	33	0.71	AvrRpt-cleavage domain-containing protein		0
B8AT18_ORYSI	B8AT18_ORYSI	220	AvrRpt-cleavage	-	37	2.2e-14	63.9	8.2	2	2	1.5e-18	1.5e-13	61.1778945922852	0.47	1	37	161	197	161	197	0.95	AvrRpt-cleavage domain-containing protein		0
A0A0E0IJ88_ORYNI	A0A0E0IJ88_ORYNI	220	AvrRpt-cleavage	-	37	2.2e-14	63.9	8.2	1	2	0.29	30000	5.82674884796143	2.02	7	36	6	32	2	33	0.71	AvrRpt-cleavage domain-containing protein		0
A0A0E0IJ88_ORYNI	A0A0E0IJ88_ORYNI	220	AvrRpt-cleavage	-	37	2.2e-14	63.9	8.2	2	2	1.5e-18	1.5e-13	61.1778945922852	0.47	1	37	161	197	161	197	0.95	AvrRpt-cleavage domain-containing protein		0
A0A0D9YSM9_9ORYZ	A0A0D9YSM9_9ORYZ	308	AvrRpt-cleavage	-	37	2.8e-14	63.5	1.7	1	2	0.0033	340	12.0658569335938	0.11	7	37	69	96	65	96	0.92	AvrRpt-cleavage domain-containing protein		0
A0A0D9YSM9_9ORYZ	A0A0D9YSM9_9ORYZ	308	AvrRpt-cleavage	-	37	2.8e-14	63.5	1.7	2	2	3.1e-15	3.3e-10	50.5316505432129	0.15	6	37	243	274	240	274	0.95	AvrRpt-cleavage domain-containing protein		0
A0A0E0NF96_ORYRU	A0A0E0NF96_ORYRU	308	AvrRpt-cleavage	-	37	2.9e-14	63.5	1.7	1	2	0.0033	340	12.0658569335938	0.11	7	37	69	96	65	96	0.92	AvrRpt-cleavage domain-containing protein		0
A0A0E0NF96_ORYRU	A0A0E0NF96_ORYRU	308	AvrRpt-cleavage	-	37	2.9e-14	63.5	1.7	2	2	3.1e-15	3.3e-10	50.5316505432129	0.15	6	37	242	273	239	273	0.95	AvrRpt-cleavage domain-containing protein		0
J3N8D3_ORYBR	J3N8D3_ORYBR	170	AvrRpt-cleavage	-	37	3.3e-14	63.3	3.5	1	2	1.9e-06	0.2	22.435173034668	0.38	5	35	7	35	4	36	0.84	Uncharacterized protein		0
J3N8D3_ORYBR	J3N8D3_ORYBR	170	AvrRpt-cleavage	-	37	3.3e-14	63.3	3.5	2	2	3.0e-12	3.1e-07	40.9821434020996	0.01	4	36	94	128	92	129	0.92	Uncharacterized protein		0
A0A0E0K042_ORYPU	A0A0E0K042_ORYPU	301	AvrRpt-cleavage	-	37	3.3e-14	63.3	1.6	1	2	0.0034	350	12.0181970596313	0.12	7	37	54	81	51	81	0.92	AvrRpt-cleavage domain-containing protein		0
A0A0E0K042_ORYPU	A0A0E0K042_ORYPU	301	AvrRpt-cleavage	-	37	3.3e-14	63.3	1.6	2	2	3.5e-15	3.6e-10	50.3879051208496	0.13	5	37	233	265	229	265	0.93	AvrRpt-cleavage domain-containing protein		0
A0A3L6S103_PANMI	A0A3L6S103_PANMI	321	AvrRpt-cleavage	-	37	6.2e-14	62.4	2.0	1	2	1.0e-07	0.011	26.4919128417969	0.13	3	35	3	31	1	33	0.89	RPM1-interacting protein 4-like		0
A0A3L6S103_PANMI	A0A3L6S103_PANMI	321	AvrRpt-cleavage	-	37	6.2e-14	62.4	2.0	2	2	2.7e-10	2.8e-05	34.7323112487793	0.16	2	32	193	224	192	228	0.91	RPM1-interacting protein 4-like		0
A0A5J9TR98_9POAL	A0A5J9TR98_9POAL	245	AvrRpt-cleavage	-	37	6.4e-14	62.4	4.8	1	2	0.013	1300	10.161301612854	0.95	7	37	4	31	2	31	0.90	AvrRpt-cleavage domain-containing protein		0
A0A5J9TR98_9POAL	A0A5J9TR98_9POAL	245	AvrRpt-cleavage	-	37	6.4e-14	62.4	4.8	2	2	4.1e-16	4.3e-11	53.3527374267578	0.15	2	37	171	206	170	206	0.92	AvrRpt-cleavage domain-containing protein		0
A0A2T7CTV3_9POAL	A0A2T7CTV3_9POAL	234	AvrRpt-cleavage	-	37	6.9e-14	62.3	3.3	1	2	0.016	1600	9.88418865203857	0.38	5	37	4	33	2	33	0.85	AvrRpt-cleavage domain-containing protein		0
A0A2T7CTV3_9POAL	A0A2T7CTV3_9POAL	234	AvrRpt-cleavage	-	37	6.9e-14	62.3	3.3	2	2	6.8e-16	7.1e-11	52.6566848754883	0.15	2	37	173	208	172	208	0.92	AvrRpt-cleavage domain-containing protein		0
A0A0E0F5R3_9ORYZ	A0A0E0F5R3_9ORYZ	164	AvrRpt-cleavage	-	37	1.0e-13	61.8	0.6	1	2	2.8e-05	2.9	18.6731872558594	0.30	5	35	7	35	4	37	0.84	AvrRpt-cleavage domain-containing protein		0
A0A0E0F5R3_9ORYZ	A0A0E0F5R3_9ORYZ	164	AvrRpt-cleavage	-	37	1.0e-13	61.8	0.6	2	2	3.0e-12	3.1e-07	41.0055961608887	0.01	4	36	89	123	88	124	0.93	AvrRpt-cleavage domain-containing protein		0
M7ZA83_TRIUA	M7ZA83_TRIUA	223	AvrRpt-cleavage	-	37	1.2e-13	61.5	0.3	1	1	1.2e-18	1.2e-13	61.496223449707	0.27	1	37	147	183	147	183	0.94	AvrRpt-cleavage domain-containing protein		0
A0A0E0CKW8_9ORYZ	A0A0E0CKW8_9ORYZ	323	AvrRpt-cleavage	-	37	1.3e-13	61.4	1.7	1	2	0.014	1400	10.079794883728	0.11	7	37	79	106	76	106	0.92	AvrRpt-cleavage domain-containing protein		0
A0A0E0CKW8_9ORYZ	A0A0E0CKW8_9ORYZ	323	AvrRpt-cleavage	-	37	1.3e-13	61.4	1.7	2	2	3.3e-15	3.5e-10	50.4415321350098	0.15	6	37	257	288	254	288	0.95	AvrRpt-cleavage domain-containing protein		0
A0A287XZS2_HORVV	A0A287XZS2_HORVV	910	AvrRpt-cleavage	-	37	1.5e-13	61.2	1.1	1	1	7.2e-17	7.5e-12	55.7654914855957	0.15	4	37	859	892	856	892	0.94	AvrRpt-cleavage domain-containing protein		0
A0A287Y059_HORVV	A0A287Y059_HORVV	78	AvrRpt-cleavage	-	37	1.7e-13	61.1	0.2	1	1	1.6e-18	1.7e-13	61.0509834289551	0.15	4	37	27	60	24	60	0.94	AvrRpt-cleavage domain-containing protein		0
A0A3L6PFD9_PANMI	A0A3L6PFD9_PANMI	274	AvrRpt-cleavage	-	37	1.8e-13	60.9	5.8	1	2	6.3e-08	0.0066	27.1539058685303	1.47	5	35	21	47	18	49	0.89	RPM1-interacting protein 4-like		0
A0A3L6PFD9_PANMI	A0A3L6PFD9_PANMI	274	AvrRpt-cleavage	-	37	1.8e-13	60.9	5.8	2	2	2.2e-10	2.3e-05	35.0395355224609	0.16	2	32	194	225	193	229	0.91	RPM1-interacting protein 4-like		0
A0A1E5VAY9_9POAL	A0A1E5VAY9_9POAL	260	AvrRpt-cleavage	-	37	1.9e-13	60.9	5.1	1	2	4.8e-08	0.005	27.5368556976318	1.11	5	35	5	31	2	33	0.87	Uncharacterized protein		0
A0A1E5VAY9_9POAL	A0A1E5VAY9_9POAL	260	AvrRpt-cleavage	-	37	1.9e-13	60.9	5.1	2	2	3.7e-10	3.9e-05	34.2878570556641	0.16	2	33	179	211	178	214	0.91	Uncharacterized protein		0
K3Y9U1_SETIT	K3Y9U1_SETIT	229	AvrRpt-cleavage	-	37	2.1e-13	60.8	0.7	1	1	2.1e-17	2.2e-12	57.4831771850586	0.17	2	37	167	202	166	202	0.93	AvrRpt-cleavage domain-containing protein		0
A0A4U6TT25_SETVI	A0A4U6TT25_SETVI	229	AvrRpt-cleavage	-	37	2.1e-13	60.8	0.7	1	1	2.1e-17	2.2e-12	57.4831771850586	0.17	2	37	167	202	166	202	0.93	AvrRpt-cleavage domain-containing protein		0
A0A2T7DWA0_9POAL	A0A2T7DWA0_9POAL	262	AvrRpt-cleavage	-	37	2.1e-13	60.7	5.6	1	2	7.4e-08	0.0077	26.9406394958496	1.38	6	35	6	31	2	33	0.88	Uncharacterized protein		0
A0A2T7DWA0_9POAL	A0A2T7DWA0_9POAL	262	AvrRpt-cleavage	-	37	2.1e-13	60.7	5.6	2	2	2.0e-10	2.1e-05	35.1288757324219	0.16	2	32	182	213	181	217	0.91	Uncharacterized protein		0
A0A287Y046_HORVV	A0A287Y046_HORVV	1175	AvrRpt-cleavage	-	37	2.1e-13	60.7	1.0	1	1	9.7e-17	1.0e-11	55.3593292236328	0.15	4	37	1124	1157	1121	1157	0.94	Uncharacterized protein		0
A0A287IBF7_HORVV	A0A287IBF7_HORVV	111	AvrRpt-cleavage	-	37	2.3e-13	60.6	0.3	1	1	3.5e-18	3.7e-13	59.9554672241211	0.26	2	37	48	83	47	83	0.94	AvrRpt-cleavage domain-containing protein		0
A0A287IB91_HORVV	A0A287IB91_HORVV	108	AvrRpt-cleavage	-	37	2.3e-13	60.6	0.3	1	1	3.3e-18	3.5e-13	60.0323638916016	0.26	2	37	45	80	44	80	0.94	AvrRpt-cleavage domain-containing protein		0
A0A287XZY9_HORVV	A0A287XZY9_HORVV	1127	AvrRpt-cleavage	-	37	2.4e-13	60.6	1.1	1	1	9.2e-17	9.6e-12	55.4249839782715	0.15	4	37	1076	1109	1073	1109	0.94	Uncharacterized protein		0
A0A287IBF3_HORVV	A0A287IBF3_HORVV	125	AvrRpt-cleavage	-	37	2.7e-13	60.4	0.3	1	1	4.5e-18	4.7e-13	59.6331825256348	0.26	2	37	62	97	61	97	0.94	AvrRpt-cleavage domain-containing protein		0
A0A287IBB9_HORVV	A0A287IBB9_HORVV	125	AvrRpt-cleavage	-	37	2.7e-13	60.4	0.3	1	1	4.5e-18	4.7e-13	59.6331825256348	0.26	2	37	62	97	61	97	0.94	AvrRpt-cleavage domain-containing protein		0
A0A287XZT2_HORVV	A0A287XZT2_HORVV	1220	AvrRpt-cleavage	-	37	2.8e-13	60.3	1.1	1	1	1.0e-16	1.1e-11	55.3003425598145	0.15	4	37	1169	1202	1166	1202	0.94	Uncharacterized protein		0
M0YWH3_HORVV	M0YWH3_HORVV	1223	AvrRpt-cleavage	-	37	2.8e-13	60.3	1.1	1	1	1.0e-16	1.1e-11	55.2964248657227	0.15	4	37	1169	1202	1166	1202	0.94	Uncharacterized protein		0
A0A287Y020_HORVV	A0A287Y020_HORVV	1267	AvrRpt-cleavage	-	37	3.1e-13	60.2	1.1	1	1	1.1e-16	1.1e-11	55.2412071228027	0.15	4	37	1216	1249	1213	1249	0.94	Uncharacterized protein		0
A0A0Q3JIQ9_BRADI	A0A0Q3JIQ9_BRADI	267	AvrRpt-cleavage	-	37	3.8e-13	59.9	2.6	1	2	2.3e-08	0.0025	28.5281620025635	0.23	5	35	5	31	2	33	0.88	Uncharacterized protein		0
A0A0Q3JIQ9_BRADI	A0A0Q3JIQ9_BRADI	267	AvrRpt-cleavage	-	37	3.8e-13	59.9	2.6	2	2	5.0e-09	0.00052	30.6776866912842	0.15	2	33	182	212	181	215	0.88	Uncharacterized protein		0
A0A453GTZ9_AEGTS	A0A453GTZ9_AEGTS	1263	AvrRpt-cleavage	-	37	8.1e-13	58.9	0.5	1	2	0.018	1800	9.72963047027588	0.05	4	16	1078	1090	1075	1093	0.80	Uncharacterized protein		0
A0A453GTZ9_AEGTS	A0A453GTZ9_AEGTS	1263	AvrRpt-cleavage	-	37	8.1e-13	58.9	0.5	2	2	4.4e-14	4.6e-09	46.859691619873	0.06	3	37	1201	1235	1199	1235	0.89	Uncharacterized protein		0
A0A453GU37_AEGTS	A0A453GU37_AEGTS	1266	AvrRpt-cleavage	-	37	8.1e-13	58.9	0.5	1	2	0.018	1800	9.72608852386475	0.05	4	16	1081	1093	1078	1096	0.80	Uncharacterized protein		0
A0A453GU37_AEGTS	A0A453GU37_AEGTS	1266	AvrRpt-cleavage	-	37	8.1e-13	58.9	0.5	2	2	4.4e-14	4.6e-09	46.8559875488281	0.06	3	37	1204	1238	1202	1238	0.89	Uncharacterized protein		0
A0A287IB98_HORVV	A0A287IB98_HORVV	224	AvrRpt-cleavage	-	37	8.5e-13	58.8	0.3	1	1	1.2e-17	1.3e-12	58.2595329284668	0.26	2	37	161	196	160	196	0.94	AvrRpt-cleavage domain-containing protein		0
C0HHY1_MAIZE	C0HHY1_MAIZE	261	AvrRpt-cleavage	-	37	1.3e-12	58.2	3.3	1	2	4.8e-08	0.005	27.5353660583496	0.26	6	35	6	31	2	33	0.87	Uncharacterized protein		0
C0HHY1_MAIZE	C0HHY1_MAIZE	261	AvrRpt-cleavage	-	37	1.3e-12	58.2	3.3	2	2	4.5e-09	0.00047	30.8091564178467	0.23	3	35	182	215	180	216	0.89	Uncharacterized protein		0
J3LD30_ORYBR	J3LD30_ORYBR	240	AvrRpt-cleavage	-	37	2.7e-12	57.2	0.8	1	2	0.044	4600	8.45133018493652	0.04	6	37	6	34	2	34	0.88	AvrRpt-cleavage domain-containing protein		0
J3LD30_ORYBR	J3LD30_ORYBR	240	AvrRpt-cleavage	-	37	2.7e-12	57.2	0.8	2	2	4.4e-14	4.6e-09	46.8644981384277	0.13	5	36	174	205	170	206	0.92	AvrRpt-cleavage domain-containing protein		0
A0A6G1CAG8_9ORYZ	A0A6G1CAG8_9ORYZ	163	AvrRpt-cleavage	-	37	3.2e-12	57.0	2.2	1	2	8.2e-06	0.86	20.3832817077637	0.20	3	35	4	34	2	36	0.85	Uncharacterized protein		0
A0A6G1CAG8_9ORYZ	A0A6G1CAG8_9ORYZ	163	AvrRpt-cleavage	-	37	3.2e-12	57.0	2.2	2	2	1.4e-10	1.5e-05	35.6364440917969	0.01	4	36	89	122	88	123	0.91	Uncharacterized protein		0
J3MG35_ORYBR	J3MG35_ORYBR	93	AvrRpt-cleavage	-	37	3.5e-12	56.8	6.4	1	2	0.00022	23	15.8339366912842	1.29	3	18	3	18	1	30	0.77	AvrRpt-cleavage domain-containing protein		0
J3MG35_ORYBR	J3MG35_ORYBR	93	AvrRpt-cleavage	-	37	3.5e-12	56.8	6.4	2	2	4.1e-13	4.3e-08	43.7503051757812	0.34	2	35	29	63	28	65	0.90	AvrRpt-cleavage domain-containing protein		0
A0A5J9TRC9_9POAL	A0A5J9TRC9_9POAL	122	AvrRpt-cleavage	-	37	7.0e-12	55.9	0.2	1	1	1.3e-16	1.3e-11	54.9731063842773	0.16	2	37	48	83	47	83	0.92	AvrRpt-cleavage domain-containing protein		0
A0A0D9WSE1_9ORYZ	A0A0D9WSE1_9ORYZ	327	AvrRpt-cleavage	-	37	9.1e-12	55.5	6.9	1	2	2.6e-06	0.27	21.9855270385742	1.18	6	35	64	89	63	91	0.92	Uncharacterized protein		0
A0A0D9WSE1_9ORYZ	A0A0D9WSE1_9ORYZ	327	AvrRpt-cleavage	-	37	9.1e-12	55.5	6.9	2	2	1.2e-10	1.3e-05	35.8069343566895	0.44	4	35	248	280	245	281	0.89	Uncharacterized protein		0
A0A0E0E431_9ORYZ	A0A0E0E431_9ORYZ	274	AvrRpt-cleavage	-	37	1.0e-11	55.4	12.8	1	2	3.5e-06	0.36	21.57590675354	0.67	5	35	5	31	2	33	0.89	Uncharacterized protein		0
A0A0E0E431_9ORYZ	A0A0E0E431_9ORYZ	274	AvrRpt-cleavage	-	37	1.0e-11	55.4	12.8	2	2	9.8e-13	1.0e-07	42.5473976135254	0.19	2	33	193	225	192	229	0.91	Uncharacterized protein		0
A0A194YKH8_SORBI	A0A194YKH8_SORBI	264	AvrRpt-cleavage	-	37	2.0e-11	54.4	10.2	1	2	8.3e-08	0.0087	26.7739543914795	1.64	6	35	6	31	2	33	0.87	Uncharacterized protein		0
A0A194YKH8_SORBI	A0A194YKH8_SORBI	264	AvrRpt-cleavage	-	37	2.0e-11	54.4	10.2	2	2	1.6e-09	0.00017	32.2712364196777	0.11	5	33	187	216	184	219	0.90	Uncharacterized protein		0
K3ZK78_SETIT	K3ZK78_SETIT	137	AvrRpt-cleavage	-	37	2.4e-11	54.1	0.0	1	1	4.2e-16	4.4e-11	53.3255081176758	0.01	6	36	67	98	63	99	0.95	AvrRpt-cleavage domain-containing protein		0
A0A6G1CAD2_9ORYZ	A0A6G1CAD2_9ORYZ	1075	AvrRpt-cleavage	-	37	4.5e-11	53.3	0.3	1	1	1.1e-15	1.2e-10	51.9534492492676	0.27	2	37	1000	1035	999	1035	0.95	Uncharacterized protein		0
A0A6G1F379_9ORYZ	A0A6G1F379_9ORYZ	262	AvrRpt-cleavage	-	37	6.0e-11	52.9	5.5	1	2	2.5e-06	0.26	22.0400524139404	1.18	5	35	5	31	2	33	0.89	Uncharacterized protein		0
A0A6G1F379_9ORYZ	A0A6G1F379_9ORYZ	262	AvrRpt-cleavage	-	37	6.0e-11	52.9	5.5	2	2	2.0e-09	0.00021	31.9184551239014	0.19	3	35	182	215	180	217	0.88	Uncharacterized protein		0
A0A453GU26_AEGTS	A0A453GU26_AEGTS	80	AvrRpt-cleavage	-	37	7.6e-11	52.6	0.1	1	1	7.2e-16	7.6e-11	52.5627861022949	0.06	3	37	18	52	16	52	0.90	AvrRpt-cleavage domain-containing protein		0
A0A4U6VDV8_SETVI	A0A4U6VDV8_SETVI	267	AvrRpt-cleavage	-	37	9.0e-11	52.3	4.6	1	2	1.6e-06	0.16	22.6902179718018	0.91	6	35	6	31	2	33	0.88	Uncharacterized protein		0
A0A4U6VDV8_SETVI	A0A4U6VDV8_SETVI	267	AvrRpt-cleavage	-	37	9.0e-11	52.3	4.6	2	2	7.5e-09	0.00078	30.1209812164307	0.14	2	32	182	213	181	217	0.85	Uncharacterized protein		0
A0A453GTL8_AEGTS	A0A453GTL8_AEGTS	106	AvrRpt-cleavage	-	37	1.4e-10	51.7	0.1	1	1	1.3e-15	1.4e-10	51.7109413146973	0.06	3	37	44	78	42	78	0.90	AvrRpt-cleavage domain-containing protein		0
A0A0E0IZU7_ORYNI	A0A0E0IZU7_ORYNI	1171	AvrRpt-cleavage	-	37	3.9e-10	50.3	0.1	1	1	8.5e-15	8.9e-10	49.1339302062988	0.08	4	37	1005	1037	1003	1037	0.93	Uncharacterized protein		0
A0A3L6Q3Z7_PANMI	A0A3L6Q3Z7_PANMI	1178	AvrRpt-cleavage	-	37	1.0e-09	48.9	0.7	1	1	4.2e-14	4.4e-09	46.920783996582	0.29	1	37	1109	1143	1109	1143	0.95	Putative disease resistance RPP13-like protein 2 isoform X2		0
A0A0P0Y0X0_ORYSJ	A0A0P0Y0X0_ORYSJ	545	AvrRpt-cleavage	-	37	1.6e-09	48.3	0.1	1	1	3.3e-14	3.5e-09	47.2490272521973	0.08	4	37	476	508	474	508	0.93	Os11g0226400 protein (Fragment)		0
A0A453NP45_AEGTS	A0A453NP45_AEGTS	104	AvrRpt-cleavage	-	37	6.5e-09	46.4	1.2	1	1	8.3e-13	8.7e-08	42.769702911377	0.31	5	33	7	36	3	39	0.91	AvrRpt-cleavage domain-containing protein		0
M0XD20_HORVV	M0XD20_HORVV	84	AvrRpt-cleavage	-	37	5.6e-08	43.4	0.2	1	1	9.4e-13	9.8e-08	42.6012077331543	0.18	2	36	4	37	3	38	0.91	AvrRpt-cleavage domain-containing protein		0
A0A453SI94_AEGTS	A0A453SI94_AEGTS	83	AvrRpt-cleavage	-	37	6.9e-08	43.1	0.1	1	1	1.1e-12	1.2e-07	42.3502044677734	0.07	2	36	4	37	3	38	0.91	AvrRpt-cleavage domain-containing protein		0
J3LAE0_ORYBR	J3LAE0_ORYBR	272	AvrRpt-cleavage	-	37	5.2e-07	40.3	3.7	1	2	3.2e-10	3.3e-05	34.517032623291	1.03	3	36	5	34	3	35	0.90	AvrRpt-cleavage domain-containing protein		0
J3LAE0_ORYBR	J3LAE0_ORYBR	272	AvrRpt-cleavage	-	37	5.2e-07	40.3	3.7	2	2	0.33	35000	5.63515138626099	0.06	21	33	208	220	206	223	0.85	AvrRpt-cleavage domain-containing protein		0
A0A3L6PIH5_PANMI	A0A3L6PIH5_PANMI	972	AvrRpt-cleavage	-	37	7.6e-07	39.8	0.8	1	1	7.3e-12	7.6e-07	39.7576026916504	0.77	1	37	895	932	895	932	0.91	Putative disease resistance RPP13-like protein 2 isoform X2		0
A0A287E2Z9_HORVV	A0A287E2Z9_HORVV	138	AvrRpt-cleavage	-	37	1.4e-06	38.9	1.1	1	1	3.5e-11	3.7e-06	37.5585823059082	0.39	5	35	57	90	53	92	0.88	AvrRpt-cleavage domain-containing protein		0
A0A453NP53_AEGTS	A0A453NP53_AEGTS	152	AvrRpt-cleavage	-	37	1.3e-05	35.8	1.5	1	1	3.8e-10	4.0e-05	34.2457046508789	1.49	3	36	4	33	2	34	0.90	AvrRpt-cleavage domain-containing protein		0
A0A453SGE0_AEGTS	A0A453SGE0_AEGTS	144	AvrRpt-cleavage	-	37	7.9e-05	33.3	1.6	1	1	2.1e-09	0.00022	31.8854179382324	1.59	5	35	5	31	2	33	0.88	AvrRpt-cleavage domain-containing protein		0
A0A287XBR0_HORVV	A0A287XBR0_HORVV	301	AvrRpt-cleavage	-	37	0.0001	32.9	0.2	1	1	2.5e-09	0.00027	31.6178913116455	0.22	5	35	94	120	91	122	0.89	AvrRpt-cleavage domain-containing protein		0
A0A804U7Q2_MAIZE	A0A804U7Q2_MAIZE	407	AvrRpt-cleavage	-	37	0.00019	32.1	0.1	1	1	5.9e-09	0.00062	30.4352035522461	0.10	6	35	8	33	3	34	0.88	Uncharacterized protein		0
K3XZA1_SETIT	K3XZA1_SETIT	216	AvrRpt-cleavage	-	37	0.00025	31.7	0.1	1	1	5.5e-09	0.00057	30.5543365478516	0.14	2	33	131	163	130	166	0.85	AvrRpt-cleavage domain-containing protein		0
A0A2T7DW81_9POAL	A0A2T7DW81_9POAL	184	AvrRpt-cleavage	-	37	0.002	28.8	1.6	1	1	5.1e-08	0.0053	27.4436130523682	1.59	6	35	6	31	2	33	0.88	AvrRpt-cleavage domain-containing protein		0
A0A1W0VTY3_SORBI	A0A1W0VTY3_SORBI	200	AvrRpt-cleavage	-	37	0.0066	27.2	1.8	1	1	6.3e-08	0.0066	27.156852722168	1.80	6	35	6	31	2	33	0.87	AvrRpt-cleavage domain-containing protein		0
A0A4U6T093_SETVI	A0A4U6T093_SETVI	115	AvrRpt-cleavage	-	37	0.014	26.1	0.0	1	1	2.7e-07	0.028	25.1243267059326	0.04	6	36	17	46	14	47	0.91	AvrRpt-cleavage domain-containing protein		0
A0A2T7C6Z1_9POAL	A0A2T7C6Z1_9POAL	115	AvrRpt-cleavage	-	37	0.014	26.1	0.0	1	1	2.7e-07	0.028	25.1243267059326	0.04	6	36	17	46	14	47	0.91	AvrRpt-cleavage domain-containing protein		0
